ticker,company_name,industry,fiscal_year,fiscal_quarter,form_type,filing_date,period_end_date,revenue_millions,cost_of_revenue_millions,gross_profit_millions,operating_income_millions,net_income_millions,eps_basic,eps_diluted,total_assets_millions,current_assets_millions,total_liabilities_millions,current_liabilities_millions,stockholders_equity_millions,operating_cash_flow_millions,investing_cash_flow_millions,financing_cash_flow_millions,net_margin_percent,operating_margin_percent,current_ratio,debt_to_assets_percent
PG,PROCTER & GAMBLE Co,,2025,,10-Q,2025-01-22,2024-12-31,43619.0,,,11538.0,8589.0,3.59,3.49,122639.0,25642.0,71195.0,33797.0,,9127.0,,,19.69,26.45,0.76,58.05
PG,PROCTER & GAMBLE Co,,2025,,10-Q,2025-04-24,2025-03-31,63395.0,,,16096.0,12359.0,5.16,5.03,122984.0,24435.0,70439.0,34248.0,,12832.0,,,19.5,25.39,0.71,57.27
PG,PROCTER & GAMBLE Co,,2025,,10-Q,2024-10-18,2023-09-30,21871.0,,,5767.0,4521.0,1.89,1.83,,,,,,4904.0,,,20.67,26.37,,
PG,PROCTER & GAMBLE Co,,2024,,10-K,2024-08-05,2024-06-30,84039.0,,,18545.0,14879.0,6.18,6.02,122370.0,24709.0,71811.0,33627.0,,19846.0,,,17.7,22.07,0.73,58.68
PG,PROCTER & GAMBLE Co,,2024,,10-Q,2024-04-19,2024-03-31,63507.0,,,14660.0,11742.0,4.89,4.75,119598.0,22458.0,69264.0,32340.0,,14092.0,,,18.49,23.08,0.69,57.91
PG,PROCTER & GAMBLE Co,,2024,,10-Q,2024-04-19,2023-03-31,61453.0,,,13972.0,11269.0,4.67,4.53,,,,,,11507.0,,,18.34,22.74,,
PG,PROCTER & GAMBLE Co,,2024,,10-Q,2023-10-18,2022-09-30,20612.0,,,4939.0,3939.0,1.62,1.57,,,,,,4070.0,,,19.11,23.96,,
PG,PROCTER & GAMBLE Co,,2024,,10-Q,2024-01-23,2023-12-31,43312.0,,,10200.0,7988.0,3.33,3.23,120709.0,23111.0,71880.0,35950.0,,10004.0,,,18.44,23.55,0.64,59.55
PG,PROCTER & GAMBLE Co,,2023,,10-K,2023-08-04,2023-06-30,82006.0,,,18134.0,14653.0,6.07,5.9,120829.0,22648.0,73764.0,35756.0,,16848.0,,,17.87,22.11,0.63,61.05
PG,PROCTER & GAMBLE Co,,2023,,10-K,2023-08-04,2022-06-30,80187.0,,,17813.0,14742.0,6.0,5.81,117208.0,21653.0,70354.0,33081.0,,16723.0,,,18.38,22.21,0.65,60.02
PG,PROCTER & GAMBLE Co,,2023,,10-Q,2023-01-19,2022-12-31,41385.0,,,9724.0,7872.0,3.25,3.16,117715.0,21866.0,72990.0,38746.0,,7644.0,,,19.02,23.5,0.56,62.01
PG,PROCTER & GAMBLE Co,,2023,,10-Q,2023-04-21,2022-03-31,60672.0,,,14215.0,11690.0,4.76,4.59,,,,,,13010.0,,,19.27,23.43,,
PG,PROCTER & GAMBLE Co,,2023,,10-Q,2023-01-19,2021-12-31,41291.0,,,10191.0,8335.0,3.39,3.27,,,,,,9764.0,,,20.19,24.68,,
PG,PROCTER & GAMBLE Co,,2023,,10-Q,2022-10-19,2021-09-30,20338.0,,,5023.0,4112.0,1.66,1.61,,,,,,4643.0,,,20.22,24.7,,
PG,PROCTER & GAMBLE Co,,2021,,10-K,2021-08-06,2020-06-30,70950.0,,,15706.0,13027.0,5.13,4.96,120700.0,27987.0,73822.0,32976.0,,17403.0,,,18.36,22.14,0.85,61.16
PG,PROCTER & GAMBLE Co,,2021,,10-K,2021-08-06,2019-06-30,67684.0,,,5487.0,3897.0,1.45,1.43,115095.0,,,,,15242.0,,,5.76,8.11,,
PG,PROCTER & GAMBLE Co,,2021,,10-K,2021-08-06,2021-06-30,76118.0,,,17986.0,14306.0,5.69,5.5,119307.0,23091.0,72653.0,33132.0,,18371.0,,,18.79,23.63,0.7,60.9
PG,PROCTER & GAMBLE Co,,2021,,10-Q,2020-10-20,2020-09-30,19318.0,,,5281.0,4308.0,1.69,1.63,119899.0,26026.0,71323.0,30008.0,,4739.0,,,22.3,27.34,0.87,59.49
PG,PROCTER & GAMBLE Co,,2021,,10-Q,2021-01-20,2019-12-31,36038.0,,,8772.0,7310.0,2.88,2.77,,,,,,8533.0,,,20.28,24.34,,
